OBJECTID,break_date,pipe_size,pipe_depth_ft,soil_type,repair_time_minutes
26239,2015/01/06 00:00:00+00,6,5.25,Rock clay,95
26240,2015/01/07 00:00:00+00,6,4,Clay,75
26241,2015/01/07 00:00:00+00,1,6,sand rock,NA
26243,2015/01/08 00:00:00+00,10,6,sand,180
26245,2015/01/10 00:00:00+00,10,7,sand,330
26246,2015/01/11 00:00:00+00,10,5,clay,75
26247,2015/01/12 00:00:00+00,6,6,clay,90
26249,2015/01/13 00:00:00+00,6,6,clay,105
26250,2015/01/13 00:00:00+00,6,6.5,sandy clay,125
26251,2015/01/14 00:00:00+00,0.75,6,sandy,60
26252,2015/01/15 00:00:00+00,6,6.5,sand,120
26253,2015/01/15 00:00:00+00,6,5.5,sand/boulders,80
26254,2015/01/15 00:00:00+00,6,6,sand clay,1110
26256,2015/01/16 00:00:00+00,6,6,rocky sand,150
26257,2015/01/17 00:00:00+00,6,7.5,clay,70
26258,2015/01/17 00:00:00+00,4,5.5,Clay,150
26260,2015/01/17 00:00:00+00,6,6,clay,75
26261,2015/01/19 00:00:00+00,6,6,sand,960
26263,2015/01/19 00:00:00+00,6,6,sand,960
26264,2015/01/21 00:00:00+00,8,6,clay,60
26635,2015/01/26 00:00:00+00,6,5.5,sand/ small rocks,75
26637,2015/01/29 00:00:00+00,6,6.17,dirt,930
26638,2015/01/31 00:00:00+00,6,6.25,hard clay,90
26639,2015/01/21 00:00:00+00,6,6,Clay,890
26640,2015/02/01 00:00:00+00,6,6,clay,55
26641,2015/02/01 00:00:00+00,6,6.67,rock clay,90
26642,2015/02/01 00:00:00+00,6,4.5,sand,95
26643,2015/02/02 00:00:00+00,6,6,clay,90
26644,2015/02/02 00:00:00+00,6,5.5,sand & boulders,80
26645,2015/02/03 00:00:00+00,6,5.67,clay,120
26646,2015/02/05 00:00:00+00,6,5.5,clay,186
26647,2015/02/05 00:00:00+00,6,5,clay,75
26648,2015/02/06 00:00:00+00,6,6.67,clay,90
26649,2015/02/13 00:00:00+00,6,6.5,clay,120
26650,2015/02/16 00:00:00+00,6,6,clay,960
26651,2015/02/16 00:00:00+00,NA,6.17,"clay, sand rock undre ma",135
26652,2015/02/16 00:00:00+00,6,3.83,Clay,45
26653,2015/02/16 00:00:00+00,6,5.5,clay,120
26654,2015/02/17 00:00:00+00,6,6,rocky clay/bedrock,770
26655,2015/02/17 00:00:00+00,8,5.5,Clay,75
26656,2015/02/17 00:00:00+00,6,5,sand & rock,60
26658,2015/02/18 00:00:00+00,6,5.5,Clay,171
26659,2015/02/19 00:00:00+00,6,5,clay,90
26660,2015/02/21 00:00:00+00,6,5.58,clay rock,102
26661,2015/02/21 00:00:00+00,6,5,clay,840
26662,2015/02/21 00:00:00+00,6,5,clay with boulders,95
26663,2015/02/22 00:00:00+00,6,6,clay,175
26664,2015/02/24 00:00:00+00,10,4.5,clay,90
26665,2015/02/24 00:00:00+00,6,7,clay,120
26666,2015/02/25 00:00:00+00,6,6.5,clay,870
26667,2015/02/25 00:00:00+00,6,7,clay,60
26668,2015/02/25 00:00:00+00,6,6.5,gravel,135
26669,2015/02/26 00:00:00+00,0.75,5,clay/stone,840
26670,2015/02/27 00:00:00+00,6,7,clay,135
26671,2015/02/27 00:00:00+00,6,7.5,clay,160
27032,2015/02/27 00:00:00+00,4,7,clay,810
27033,2015/03/01 00:00:00+00,6,6.5,CLAY,855
27034,2015/03/01 00:00:00+00,6,6.83,"rock, clay",390
27035,2015/03/02 00:00:00+00,6,5.5,clay,810
27036,2015/03/02 00:00:00+00,6,5.5,clay,810
27037,2015/03/03 00:00:00+00,6,9,clay/sand,1080
27038,2015/03/04 00:00:00+00,6,6.17,clay & rock,90
27039,2015/03/05 00:00:00+00,6,7.67,sand,240
27040,2015/03/06 00:00:00+00,6,6.08,clay,825
27041,2015/03/07 00:00:00+00,6,6,clay & sand,810
27042,2015/03/07 00:00:00+00,6,6,sand,120
27043,2015/03/09 00:00:00+00,6,6.33,clay,70
27044,2015/03/09 00:00:00+00,6,7.83,clay,360
27045,2015/03/09 00:00:00+00,6,7.5,clay,120
27046,2015/03/11 00:00:00+00,6,6,clay,210
27047,2015/03/11 00:00:00+00,6,6.5,Clay,90
27048,2015/03/02 00:00:00+00,8,11.1,sand,453
27049,2015/03/11 00:00:00+00,6,6.17,sand & rock,900
27050,2015/03/12 00:00:00+00,6,6,clay,75
27051,2015/03/13 00:00:00+00,6,5,clay,780
27052,2015/03/14 00:00:00+00,6,6,Clay,46
27053,2015/03/15 00:00:00+00,6,6.5,clay,100
27054,2015/03/16 00:00:00+00,6,4.5,clay,60
27055,2015/03/16 00:00:00+00,6,5.67,sand clay,35
27056,2015/03/20 00:00:00+00,6,6.5,gravel/clay,120
27057,2015/03/23 00:00:00+00,6,6.5,clay,90
27432,2015/03/25 00:00:00+00,1,6.5,sand & rock,60
27433,2015/03/27 00:00:00+00,6,4.5,Clay,60
27436,2015/03/29 00:00:00+00,10,8.67,clay,120
27437,2015/03/30 00:00:00+00,6,5.5,clay,60
27438,2015/03/31 00:00:00+00,0.75,7.5,sand,95
27833,2015/04/10 00:00:00+00,10,6,NA,1020
27836,2015/04/16 00:00:00+00,6,6.5,Clay,810
27837,2015/04/20 00:00:00+00,6,5,sand,60
27838,2015/04/21 00:00:00+00,10,7,sand,240
27839,2015/04/22 00:00:00+00,4,7,clay,480
27840,2015/04/26 00:00:00+00,6,5.83,old gravel,860
28232,2015/05/06 00:00:00+00,0.75,5,clay/sand,150
28235,2015/05/13 00:00:00+00,6,5,clay,180
28236,2015/05/13 00:00:00+00,6,0,5,180
28237,2015/05/14 00:00:00+00,0.75,6.5,silt loam,120
28238,2015/05/16 00:00:00+00,12,6,sand- stone,1110
28239,2015/05/20 00:00:00+00,1,NA,sand,90
28633,2015/05/27 00:00:00+00,0.75,NA,sand/rock,NA
28634,2015/05/28 00:00:00+00,1,NA,sand/rock,NA
28635,2015/06/11 00:00:00+00,6,4,clay/rock,1380
28638,2015/06/13 00:00:00+00,10,6,clay,1410
28639,2015/06/19 00:00:00+00,6,6,sand,120
28640,2015/06/20 00:00:00+00,4,5,sand/rock,210
28641,2015/06/20 00:00:00+00,4,5,sand/rock,210
28643,2015/06/26 00:00:00+00,6,6,gravel,870
28644,2015/06/29 00:00:00+00,12,6,gravel,75
29032,2015/07/03 00:00:00+00,12,6,Gravel,120
29033,2015/07/08 00:00:00+00,6,6,clay,30
29034,2015/07/09 00:00:00+00,10,5,Clay,NA
29036,2015/07/14 00:00:00+00,2,6,clay,810
29037,2015/07/17 00:00:00+00,6,7.75,blue clay,300
29038,2015/07/22 00:00:00+00,8,6,sand,NA
29039,2015/07/21 00:00:00+00,1,8,gravel/sand,NA
29040,2015/07/22 00:00:00+00,1.5,5,clay,30
29041,2015/06/27 00:00:00+00,0.75,6,sand,1020
29042,2015/07/29 00:00:00+00,10,5,sand,NA
29432,2015/07/29 00:00:00+00,8,6.25,sand,105
29434,2015/08/03 00:00:00+00,6,8.5,sand,180
29437,2015/08/05 00:00:00+00,4,5,Clay,90
29438,2015/08/06 00:00:00+00,6,5.83,Clay,NA
29439,2015/08/06 00:00:00+00,6,5,NA,1140
29440,2015/08/10 00:00:00+00,4,7,sand/gravel,210
29441,2015/08/10 00:00:00+00,4,7,sand/gravel,210
29444,2015/08/24 00:00:00+00,8,6,sand,60
29446,2015/08/25 00:00:00+00,6,6,clay,60
29447,2015/08/26 00:00:00+00,6,5.67,clay,970
29450,2015/08/31 00:00:00+00,6,7.5,clay/sand,75
29451,2015/08/31 00:00:00+00,6,9,clay/sand,870
29452,2015/08/31 00:00:00+00,2,6,sand,935
29832,2011/02/07 00:00:00+00,8,5.75,Clay,120
30232,2011/02/08 00:00:00+00,6,6.5,Clay,30
30233,2011/02/08 00:00:00+00,6,5.5,Clay,85
30234,2011/02/08 00:00:00+00,6,6.5,Clay,300
30235,2011/02/09 00:00:00+00,6,6,Sand,870
30236,2011/02/09 00:00:00+00,6,6.17,Clay,120
30237,2011/02/09 00:00:00+00,8,7.5,Clay,810
30238,2011/02/09 00:00:00+00,6,6.5,Clay,0
30239,2011/02/10 00:00:00+00,6,6.5,Clay,90
30240,2011/02/10 00:00:00+00,6,6,"Clay, Rock",150
30242,2011/02/11 00:00:00+00,6,5.5,Clay,790
30243,2011/02/11 00:00:00+00,8,5.17,"Rock, Sand",930
30244,2011/02/11 00:00:00+00,6,6,"Clay, Rock",NA
30245,2011/02/11 00:00:00+00,4,5.33,Sand,105
30246,2011/02/12 00:00:00+00,6,6.25,Clay,120
30247,2011/02/12 00:00:00+00,6,6,"Rock, Sand",150
30248,2011/02/12 00:00:00+00,6,5,Clay,240
30249,2011/02/13 00:00:00+00,6,6,"Clay, Rock",810
30250,2011/02/13 00:00:00+00,6,5.5,"Rock, Sand",90
30632,2015/09/02 00:00:00+00,6,6.17,Clay,120
30633,2015/09/02 00:00:00+00,6,6,Clay,45
30634,2015/09/03 00:00:00+00,6,6,sand,60
30635,2015/09/09 00:00:00+00,10,6.5,gravel,70
30636,2015/09/09 00:00:00+00,6,5.5,clay,840
30637,2015/09/16 00:00:00+00,6,7.5,Gravel,990
30638,2015/09/17 00:00:00+00,8,7,sand,1290
30639,2015/09/18 00:00:00+00,8,5.5,gravel/sand,60
30640,2015/09/22 00:00:00+00,1,5.5,"sand, clay",NA
30641,2015/09/22 00:00:00+00,6,4.5,sand over rock,135
30642,2015/09/28 00:00:00+00,10,7,sand/gravel,960
30643,2015/09/29 00:00:00+00,1,5.5,"sand, rock",60
30644,2015/10/06 00:00:00+00,NA,6,gravel,NA
30645,2015/10/29 00:00:00+00,6,6,clay,60
30646,2015/11/04 00:00:00+00,8,6,Rock/clay,1230
30647,2015/11/04 00:00:00+00,6,6,clay,150
30648,2015/11/19 00:00:00+00,6,5,clay,NA
30649,2015/11/23 00:00:00+00,8,6.5,NA,900
30650,2015/11/24 00:00:00+00,6,6,sand/clay,120
30651,2015/11/24 00:00:00+00,8,6,sand,160
30652,2015/11/24 00:00:00+00,8,5,sand,180
30653,2015/11/27 00:00:00+00,8,4.5,clay,60
30654,2015/11/27 00:00:00+00,6,6,Clay,90
30655,2015/11/28 00:00:00+00,6,5,sand/clay,75
30656,2015/11/30 00:00:00+00,6,6,clay,120
31032,2015/12/03 00:00:00+00,4,5.58,gravel clay,360
31033,2015/12/06 00:00:00+00,8,7,sand/rocks,255
31035,2015/12/08 00:00:00+00,6,5.58,sand,870
31036,2015/12/08 00:00:00+00,8,6.5,sand/gravel,60
31037,2015/12/09 00:00:00+00,6,6.5,clay,780
31038,2015/12/10 00:00:00+00,1,6,sand,180
31039,2015/12/10 00:00:00+00,10,6,gravel/clay,1110
31040,2015/12/10 00:00:00+00,12,6.5,clay,479
31042,2015/12/14 00:00:00+00,6,5,clay gravel,NA
31043,2015/12/15 00:00:00+00,8,5,landfill stuff,NA
31044,2015/12/16 00:00:00+00,6,5,sand,300
31045,2015/12/17 00:00:00+00,6,6.5,sand,240
31046,2015/12/22 00:00:00+00,6,6,loam,60
31047,2015/12/23 00:00:00+00,8,5.5,sand,90
31048,2015/12/24 00:00:00+00,6,5.17,rock clay,60
31049,2015/12/26 00:00:00+00,6,6,clay,90
31050,2015/12/27 00:00:00+00,8,5.5,sand/clay,810
31051,2015/12/28 00:00:00+00,0.75,5.5,sandy loam,135
31052,2015/12/30 00:00:00+00,6,6.5,grey clay,90
31432,2016/01/02 00:00:00+00,6,6.17,Clay,60
31433,2016/01/03 00:00:00+00,6,6.5,Clay over moss,870
31434,2016/01/03 00:00:00+00,6,3.5,Clay,75
31435,2016/01/04 00:00:00+00,8,5.5,sand,75
31437,2016/01/05 00:00:00+00,6,7,Clay,135
31438,2016/01/06 00:00:00+00,6,7,clay,120
31440,2016/01/10 00:00:00+00,6,5,sandy,810
31441,2016/01/10 00:00:00+00,10,5,clay,870
31442,2016/01/10 00:00:00+00,8,6,sand dirt,930
31443,2016/01/13 00:00:00+00,6,6,clay,60
31444,2016/01/13 00:00:00+00,6,6,clay,120
31445,2016/01/12 00:00:00+00,1,7,sand,NA
31446,2016/01/12 00:00:00+00,1,7.5,sand,180
31447,2016/01/12 00:00:00+00,8,5.5,clay,270
31448,2016/01/26 00:00:00+00,6,5,sand,90
31449,2016/01/26 00:00:00+00,10,7,clay & sand,810
31450,2016/01/27 00:00:00+00,6,6.5,silt/clay,155
31451,2016/01/25 00:00:00+00,6,6.5,clay/gravel,150
31452,2016/01/25 00:00:00+00,6,6.5,silt/loam,50
31453,2016/01/23 00:00:00+00,8,6.5,sand,210
31454,2016/01/28 00:00:00+00,6,6,clay,135
31455,2016/01/22 00:00:00+00,6,7,clay,780
31456,2016/01/19 00:00:00+00,6,5,clay/rocks,240
31457,2016/01/20 00:00:00+00,6,5,clay,960
31458,2016/01/20 00:00:00+00,6,6.5,Dirt,90
31459,2016/01/23 00:00:00+00,6,5,clay,60
31460,2016/01/29 00:00:00+00,6,6.5,gravel,980
31461,2016/01/30 00:00:00+00,6,5,clay,105
31462,2016/01/30 00:00:00+00,6,5.5,clay,75
31463,2016/02/01 00:00:00+00,6,5,clay,60
31464,2016/01/16 00:00:00+00,12,5.5,clay,150
31465,2016/01/16 00:00:00+00,12,8,clay,855
31466,2016/01/17 00:00:00+00,8,5.5,Clay w/ boulders,105
31467,2016/01/14 00:00:00+00,10,6,gravel,915
31468,2016/01/17 00:00:00+00,6,6,clay,105
31469,2016/01/18 00:00:00+00,8,6.5,clay,870
31470,2016/01/18 00:00:00+00,6,5,clay over sand,105
31471,2016/01/18 00:00:00+00,6,6,sand,60
31472,2016/02/01 00:00:00+00,6,6.5,sand,90
31473,2016/02/01 00:00:00+00,6,6,clay,80
31474,2016/02/03 00:00:00+00,6,6,clay,870
31475,2016/02/02 00:00:00+00,6,7.5,clay,95
31476,2016/02/04 00:00:00+00,6,6,clay/rocky,90
31477,2016/02/05 00:00:00+00,6,6.5,rock/silt,795
31478,2016/02/06 00:00:00+00,6,6,clay,120
31479,2016/02/07 00:00:00+00,6,4,clay,75
31481,2016/02/08 00:00:00+00,4,7.75,sandy,835
31482,2016/02/08 00:00:00+00,6,6.5,clay (boulders),NA
31485,2016/02/11 00:00:00+00,6,6.5,clay over gravel,90
31486,2016/02/11 00:00:00+00,6,5.5,clay/sand,810
31487,2016/02/14 00:00:00+00,10,6.25,sand rock,NA
31488,2016/02/16 00:00:00+00,6,4.67,sandy,810
31490,2016/02/20 00:00:00+00,6,6,clay/sandy,150
31491,2016/02/20 00:00:00+00,6,6,clay,90
31492,2016/02/20 00:00:00+00,6,6.5,clay,815
31493,2016/02/21 00:00:00+00,4,6.67,sand,990
31494,2016/02/22 00:00:00+00,6,5,clay,75
31495,2016/02/22 00:00:00+00,6,6.67,clay sand rock,75
31496,2016/02/22 00:00:00+00,6,7,clay,105
31498,2016/02/22 00:00:00+00,6,5.33,sandy,90
31499,2016/02/23 00:00:00+00,4,4.67,clay,45
31500,2016/02/23 00:00:00+00,8,6,black soil (pete moss),240
31502,2016/03/07 00:00:00+00,6,5,clay,780
31503,2016/03/08 00:00:00+00,4,6,clay,885
31832,2016/03/10 00:00:00+00,6,6.5,clay,90
31833,2016/03/10 00:00:00+00,6,6,clay,75
31834,2016/03/14 00:00:00+00,1,6,sand/gravel,780
31835,2016/03/23 00:00:00+00,0.75,6,sand,930
31837,1970/01/01 00:00:00+00,NA,NA,NA,NA
31838,2016/04/08 00:00:00+00,8,5.5,gravel,90
31839,2016/04/18 00:00:00+00,6,6.5,clay,270
31840,2016/04/18 00:00:00+00,12,6.67,sand,1110
31841,2016/04/18 00:00:00+00,6,6,clay,NA
31842,2016/04/18 00:00:00+00,0.75,6,rock,780
31843,2016/04/25 00:00:00+00,4,7,sand & gravel,150
31844,2016/04/26 00:00:00+00,0.75,6,clay,60
31845,2016/04/27 00:00:00+00,6,6,clay,90
31846,2016/04/27 00:00:00+00,0.75,5.5,gravel,60
31847,2016/04/29 00:00:00+00,4,5.17,dirt,1110
31848,2016/04/29 00:00:00+00,4,5.17,dirt,1110
31849,2016/04/29 00:00:00+00,12,5,sand,120
31850,2016/05/01 00:00:00+00,8,6,sand/clay,225
31851,2016/05/08 00:00:00+00,8,6,clay/gravel,1125
31852,2016/05/09 00:00:00+00,10,5.5,clay,16
31853,2016/05/18 00:00:00+00,6,9,clay/sand,1350
31855,2016/05/18 00:00:00+00,8,6.5,sand,255
31856,2016/05/19 00:00:00+00,8,7,clay,90
31857,2016/05/20 00:00:00+00,8,7,clay/gravel/sand,420
31858,2016/05/20 00:00:00+00,8,7,clay/gravel/sand,420
31859,2016/05/20 00:00:00+00,8,6.5,sand,60
31860,2016/05/24 00:00:00+00,6,5,clay sand,105
31861,2016/05/23 00:00:00+00,6,5.5,clay,NA
31862,2016/05/17 00:00:00+00,6,6.5,clay,140
31863,2016/05/23 00:00:00+00,1,6,rock sand,1080
31864,2016/05/26 00:00:00+00,6,9.5,sandy,NA
31865,2016/05/31 00:00:00+00,8,6,sand,30
31866,2016/06/01 00:00:00+00,6,6,sand,120
31867,2016/06/02 00:00:00+00,6,6.5,clay,405
31868,2016/06/21 00:00:00+00,8,6,clay,120
31869,2016/06/16 00:00:00+00,8,5.5,sand,165
31870,2016/06/08 00:00:00+00,12,6,clay,210
31871,2016/06/07 00:00:00+00,12,5,clay,960
31872,2016/06/26 00:00:00+00,8,6.5,clay sand,180
31873,2016/07/01 00:00:00+00,8,6,sand/gravel,75
31874,2016/07/01 00:00:00+00,6,7,rock,315
31875,2016/07/08 00:00:00+00,8,6,NA,120
31876,2016/07/15 00:00:00+00,12,9,clay,NA
31877,2016/07/15 00:00:00+00,6,6,gravel/clay,NA
31878,2016/07/20 00:00:00+00,10,5.5,clay,NA
31879,2016/07/20 00:00:00+00,2,7,clay,90
31880,2016/07/24 00:00:00+00,12,6,NA,150
31881,2016/07/26 00:00:00+00,1.5,4.67,gravel,60
31885,2016/07/30 00:00:00+00,6,6,clay,840
31886,2016/07/31 00:00:00+00,1,7,clay,165
31887,2016/08/02 00:00:00+00,8,8,sand gravel,1380
31889,2016/08/03 00:00:00+00,6,7.33,rock sand,900
31890,2016/08/05 00:00:00+00,12,8.5,gravel,30
31891,2016/08/05 00:00:00+00,10,6.5,clay gravel,1140
31892,2016/08/07 00:00:00+00,6,6.5,clay,75
31893,2016/08/15 00:00:00+00,8,6.83,rock sand,960
31894,2016/08/26 00:00:00+00,6,5.5,clay,240
31895,2016/08/22 00:00:00+00,10,7.5,clay,1020
31896,2016/09/20 00:00:00+00,6,6,clay/sand,90
31897,2016/09/28 00:00:00+00,8,6,gravel,855
31898,2016/09/14 00:00:00+00,6,5.5,sand,180
31899,2016/09/12 00:00:00+00,2,7.5,sand,210
31900,2016/08/10 00:00:00+00,0.75,8.5,clay,900
31901,2016/09/01 00:00:00+00,8,6,sand/rock,60
31902,2016/09/02 00:00:00+00,0.75,5,sand/gravel,60
31903,2016/09/01 00:00:00+00,6,6,sand,990
31904,2016/09/01 00:00:00+00,0.75,5.5,clay,90
31905,2016/09/02 00:00:00+00,6,8,sand & dirt,960
31906,2016/05/29 00:00:00+00,6,7,shelf rock,NA
31907,2016/10/04 00:00:00+00,6,6.5,clay,60
31909,2016/10/04 00:00:00+00,10,7,dirt,360
31910,2016/10/05 00:00:00+00,2,NA,sand/rock,840
31911,2016/10/06 00:00:00+00,6,5,sand/dirt,915
32232,2016/01/17 00:00:00+00,6,7,dirt & rock,960
32632,2016/10/12 00:00:00+00,6,4.33,clay,75
32633,2016/10/14 00:00:00+00,8,6,sand,300
32634,2016/10/19 00:00:00+00,6,6,sand,840
32635,2016/10/15 00:00:00+00,6,6,clay,180
32636,2016/10/25 00:00:00+00,6,5.5,clay,90
32637,2016/10/25 00:00:00+00,1.5,6.5,sand,150
32638,2016/10/28 00:00:00+00,1,9,sandy clay,165
32639,2016/10/30 00:00:00+00,6,3.5,sandy,120
32640,2016/11/08 00:00:00+00,10,5,dirt sand,60
32641,2016/11/09 00:00:00+00,1,5.5,clay/gravel,60
32642,2016/11/09 00:00:00+00,0.75,6,clay,10
32643,2016/11/13 00:00:00+00,6,5.58,clay/gravel,1050
32644,2016/11/15 00:00:00+00,8,6,clay,840
32645,2016/11/15 00:00:00+00,0.75,7,rock/clay,30
32646,2016/11/19 00:00:00+00,1,6,clay/gravel,NA
32647,2016/11/22 00:00:00+00,6,8,CLAY,120
32648,2016/11/22 00:00:00+00,8,6,rock sand,195
32649,2016/11/23 00:00:00+00,6,4,NA,10
32650,2016/12/05 00:00:00+00,6,5.17,clay,780
32651,2016/12/05 00:00:00+00,6,6,sand dirt,120
32652,2016/12/06 00:00:00+00,6,5,clay,60
32653,2016/12/09 00:00:00+00,6,5,clay rock,60
32654,2016/12/09 00:00:00+00,6,5,clay,90
32655,2016/12/10 00:00:00+00,2,7,clay/sand,930
33032,2016/12/07 00:00:00+00,6,7,clay,60
33033,2016/12/12 00:00:00+00,6,6,sand,135
33034,2016/12/12 00:00:00+00,6,6.5,clay/rocks,30
33035,2016/12/10 00:00:00+00,6,5.67,clay,90
33036,2016/12/12 00:00:00+00,6,5,sand/dirt,105
33037,2016/12/14 00:00:00+00,6,4.67,clay,405
33038,2016/12/14 00:00:00+00,6,4.67,clay,405
33039,2016/12/14 00:00:00+00,6,4.67,clay,405
33040,2016/12/14 00:00:00+00,6,6.5,sand,120
33041,2016/12/15 00:00:00+00,8,6,sandy,60
33042,2016/12/15 00:00:00+00,6,6,clay/sand,180
33432,2016/12/16 00:00:00+00,6,6.5,clay,60
33433,2016/12/17 00:00:00+00,6,4,clay,90
33434,2016/12/17 00:00:00+00,6,5,clay,90
33435,2016/12/17 00:00:00+00,6,6.5,clay,1050
33436,2016/12/18 00:00:00+00,6,NA,clay,420
33437,2015/12/08 00:00:00+00,NA,6.5,sand/gravel,60
33439,2016/12/18 00:00:00+00,10,7,sand & rock,240
33440,2016/12/19 00:00:00+00,1,5,dirt,180
33441,2016/12/21 00:00:00+00,6,7.5,clay,270
33442,2016/12/21 00:00:00+00,6,5.25,clay,225
33443,2016/12/20 00:00:00+00,10,6.17,clay/rock,1200
33444,2016/12/20 00:00:00+00,6,6,clay,150
33445,2016/12/20 00:00:00+00,6,4.08,clay,120
33446,2016/12/20 00:00:00+00,6,5,clay rock,90
33447,2016/12/20 00:00:00+00,6,6.17,sand & rock,135
33448,2016/12/20 00:00:00+00,6,6,mud/sand,60
33449,2016/12/22 00:00:00+00,6,6,sandy,75
33450,2016/12/22 00:00:00+00,6,5.25,clay,75
33451,2016/12/23 00:00:00+00,6,5,clay/gravel,90
33452,2016/12/23 00:00:00+00,6,6.25,dirt & gravel,90
33453,2016/12/24 00:00:00+00,10,6,dirt/sand,1140
33454,2016/12/25 00:00:00+00,6,6.5,clay,780
33456,2016/12/25 00:00:00+00,6,6,clay/sand,90
33457,2016/12/26 00:00:00+00,6,4,sand/mud,780
33458,2016/12/26 00:00:00+00,6,6,dirt,75
33459,2016/12/27 00:00:00+00,8,6,NA,120
33460,2016/12/27 00:00:00+00,12,7,clay/ sand,195
33461,2016/12/28 00:00:00+00,6,6.5,sandy,60
33462,2016/12/29 00:00:00+00,6,5,clay,60
33463,2016/12/30 00:00:00+00,6,5,sand,75
33464,2016/12/31 00:00:00+00,12,7,sand,300
33465,2016/11/18 00:00:00+00,1.5,6,clay,810
33832,2017/01/01 00:00:00+00,10,7,Rock/Clay,1050
33833,2017/01/02 00:00:00+00,6,5.75,clay,90
33834,2017/01/03 00:00:00+00,6,7.6,mud/sand,120
33835,2017/01/04 00:00:00+00,6,6,sand,120
33836,2017/01/05 00:00:00+00,0.75,6,rocky sand,75
33837,2017/01/07 00:00:00+00,8,7,clay,193
33838,2017/01/07 00:00:00+00,6,6,clay/gravel,NA
33839,2017/01/07 00:00:00+00,6,4.75,clay,135
33840,2017/01/07 00:00:00+00,6,6,clay,870
33841,2017/01/08 00:00:00+00,8,6.5,clay,60
33842,2017/01/08 00:00:00+00,12,6.5,clay/sand,140
33843,2017/01/08 00:00:00+00,6,6.58,Clay,930
33844,2017/01/08 00:00:00+00,10,5,clay,90
33845,2017/01/09 00:00:00+00,6,6,clay,105
33846,2017/01/09 00:00:00+00,6,6,sand/bedrock,150
33847,2017/01/11 00:00:00+00,6,6,NA,165
33848,2017/01/11 00:00:00+00,8,5,dirt clay,105
33849,2017/01/11 00:00:00+00,6,5.5,dirt,120
33850,2017/01/11 00:00:00+00,6,6,sand,285
33851,2017/01/12 00:00:00+00,4,5,clay,60
33852,2017/01/12 00:00:00+00,6,4.5,sand,900
33853,2017/01/13 00:00:00+00,6,6.5,clay,870
33854,2017/01/13 00:00:00+00,8,6,clay,990
33855,2017/01/13 00:00:00+00,8,7.67,clay,120
33856,2017/01/15 00:00:00+00,4,6,mud/dirt,240
33857,2017/01/17 00:00:00+00,6,5.5,clay,75
34232,1970/01/01 00:00:00+00,NA,NA,NA,NA
34233,2017/01/18 00:00:00+00,4,8,sand,120
34234,2017/01/18 00:00:00+00,4,6,clay,75
34235,2017/01/19 00:00:00+00,6,5.75,Clay/gravel,150
34236,2017/01/19 00:00:00+00,4,5,clay,270
34237,2017/01/20 00:00:00+00,6,5.5,clay/gravel,60
34238,2017/01/20 00:00:00+00,6,6,Clay,90
34239,2017/01/20 00:00:00+00,2,6,sand/mud,105
34240,2017/01/21 00:00:00+00,6,6.41,clay,120
34241,2017/01/22 00:00:00+00,6,6,sandy,90
34242,1970/01/01 00:00:00+00,NA,NA,NA,NA
34243,2017/01/23 00:00:00+00,6,5.67,clay,90
34245,2017/01/24 00:00:00+00,6,5,clay/sand,35
34246,2017/01/24 00:00:00+00,8,6,Clay,300
34247,2017/01/24 00:00:00+00,8,6,Clay,60
34248,2017/01/25 00:00:00+00,8,5.5,sand,90
34249,2017/01/25 00:00:00+00,6,6,clay,75
34250,2017/01/26 00:00:00+00,6,6,dirt gravel sand,165
34251,2017/01/27 00:00:00+00,6,4.75,clay,60
34252,2017/01/27 00:00:00+00,6,5.42,clay,810
34253,2017/01/27 00:00:00+00,6,5.5,black dirt/ sand,90
34254,2017/01/27 00:00:00+00,6,6,clay/sand,90
34255,2017/01/28 00:00:00+00,10,7,clay/sand,150
34256,2017/01/30 00:00:00+00,6,5,clay,60
34257,2017/01/30 00:00:00+00,8,5,mud/sand,810
34258,2017/01/30 00:00:00+00,6,7,sand,90
34259,2017/01/31 00:00:00+00,6,5.5,clay,75
34260,2017/02/01 00:00:00+00,6,6,sand/clay,60
34261,2017/02/01 00:00:00+00,6,5,clay,75
34262,2017/02/01 00:00:00+00,6,6,cast,150
34263,2017/02/01 00:00:00+00,6,7,sand,270
34264,2017/02/02 00:00:00+00,6,5,dirt/sand,120
34265,2017/02/02 00:00:00+00,6,5.5,sand,90
34266,2017/02/03 00:00:00+00,6,6,sand,60
34267,2017/02/04 00:00:00+00,6,5.75,clay,90
34268,2017/02/04 00:00:00+00,6,5,sand,840
34269,2017/02/05 00:00:00+00,6,6.25,clay,120
34270,2017/02/05 00:00:00+00,6,5.5,clay,90
34271,2017/02/05 00:00:00+00,6,6,clay,150
34272,2017/02/06 00:00:00+00,8,6,clay,240
34273,2017/02/06 00:00:00+00,6,5,dirt,60
34274,2017/02/06 00:00:00+00,6,6,clay,85
34275,2017/02/08 00:00:00+00,6,5.92,clay,90
34276,2017/02/08 00:00:00+00,10,8,clay/sandy,120
34277,2017/02/09 00:00:00+00,6,6,Sand,60
34278,2017/02/09 00:00:00+00,8,7.5,sand,1065
34279,2017/02/14 00:00:00+00,1,6,dirt/gravel,240
34280,2017/02/15 00:00:00+00,6,5,clay,135
34281,2017/02/16 00:00:00+00,6,9,gravel dirt rock,1080
34282,2017/02/17 00:00:00+00,6,5,sandy,45
